NETBEHEERDER	NETGEBIED	STRAATNAAM	POSTCODE_VAN	POSTCODE_TOT	WOONPLAATS	LANDCODE	PRODUCTSOORT	VERBRUIKSSEGMENT	AANSLUITINGEN_AANTAL	LEVERINGSRICHTING_PERC	FYSIEKE_STATUS_PERC	SOORT_AANSLUITING_PERC	SOORT_AANSLUITING	SJV_GEMIDDELD	SJV_LAAG_TARIEF_PERC	SLIMME_METER_PERC
"8716902000001"	"Enduris Netgebied"	"Schoolstraat"	"4363AE"	"4363AG"	"AAGTEKERKE"	"NL"	"ELK"	"KVB"	20	100,00	100,00	60,00	"1x35"	2863	85,00	85,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Schoolstraat"	"4363AE"	"4363AK"	"AAGTEKERKE"	"NL"	"GAS"	"KVB"	35	100,00	100,00	91,43	"G4"	1651	0,00	82,86
"8716902000001"	"Enduris Netgebied"	"Molenpad"	"4363AH"	"4363AK"	"AAGTEKERKE"	"NL"	"ELK"	"KVB"	18	94,44	100,00	61,11	"3x25"	2165	66,67	77,78
"8716902000001"	"Enduris Netgebied"	"Pekelingseweg"	"4363AL"	"4363AM"	"AAGTEKERKE"	"NL"	"ELK"	"KVB"	16	87,50	100,00	87,50	"3x25"	3617	81,25	81,25
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Pekelingseweg"	"4363AL"	"4363AM"	"AAGTEKERKE"	"NL"	"GAS"	"KVB"	16	100,00	100,00	93,75	"G4"	1587	0,00	68,75
"8716902000001"	"Enduris Netgebied"	"Burgemeester Geuzestraat"	"4363AN"	"4363AN"	"AAGTEKERKE"	"NL"	"ELK"	"KVB"	15	93,33	100,00	73,33	"1x35"	2423	93,33	80,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Burgemeester Geuzestraat"	"4363AN"	"4363AN"	"AAGTEKERKE"	"NL"	"GAS"	"KVB"	15	100,00	100,00	100,00	"G4"	1281	0,00	73,33
"8716902000001"	"Enduris Netgebied"	"Burgemeester Geuzestraat"	"4363AP"	"4363AP"	"AAGTEKERKE"	"NL"	"ELK"	"KVB"	14	100,00	100,00	71,43	"1x35"	2309	71,43	78,57
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Burgemeester Geuzestraat"	"4363AP"	"4363AP"	"AAGTEKERKE"	"NL"	"GAS"	"KVB"	14	100,00	100,00	100,00	"G4"	1250	0,00	78,57
"8716902000001"	"Enduris Netgebied"	"Burgemeester Geuzestraat"	"4363AR"	"4363AR"	"AAGTEKERKE"	"NL"	"ELK"	"KVB"	12	91,67	100,00	75,00	"1x35"	2546	83,33	66,67
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Burgemeester Geuzestraat"	"4363AR"	"4363AR"	"AAGTEKERKE"	"NL"	"GAS"	"KVB"	11	100,00	100,00	100,00	"G4"	1170	0,00	72,73
"8716902000001"	"Enduris Netgebied"	"Burgemeester Geuzestraat"	"4363AS"	"4363AS"	"AAGTEKERKE"	"NL"	"ELK"	"KVB"	10	100,00	100,00	70,00	"1x35"	2378	100,00	90,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Burgemeester Geuzestraat"	"4363AS"	"4363AS"	"AAGTEKERKE"	"NL"	"GAS"	"KVB"	10	100,00	100,00	90,00	"G4"	1542	0,00	80,00
"8716902000001"	"Enduris Netgebied"	"Dorpspad"	"4363AT"	"4363AV"	"AAGTEKERKE"	"NL"	"ELK"	"KVB"	12	100,00	91,67	66,67	"1x35"	3078	75,00	75,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Dorpspad"	"4363AT"	"4363AV"	"AAGTEKERKE"	"NL"	"GAS"	"KVB"	11	100,00	90,91	90,91	"G4"	1474	0,00	81,82
"8716902000001"	"Enduris Netgebied"	"Burg Bosselaarstraat"	"4363AW"	"4363AW"	"AAGTEKERKE"	"NL"	"ELK"	"KVB"	12	83,33	91,67	50,00	"1x35"	4955	66,67	50,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Burg Bosselaarstraat"	"4363AW"	"4363AW"	"AAGTEKERKE"	"NL"	"GAS"	"KVB"	11	100,00	100,00	90,91	"G4"	1794	0,00	54,55
"8716902000001"	"Enduris Netgebied"	"Blumstraat"	"4363AX"	"4363BA"	"AAGTEKERKE"	"NL"	"ELK"	"KVB"	17	94,12	100,00	58,82	"3x25"	2892	94,12	94,12
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Blumstraat"	"4363AX"	"4363BA"	"AAGTEKERKE"	"NL"	"GAS"	"KVB"	17	100,00	100,00	100,00	"G4"	1581	0,00	94,12
"8716902000001"	"Enduris Netgebied"	"Porrenaerstraat"	"4363BB"	"4363BC"	"AAGTEKERKE"	"NL"	"ELK"	"KVB"	41	92,68	85,37	51,22	"3x25"	3483	70,73	68,29
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Porrenaerstraat"	"4363BB"	"4363BC"	"AAGTEKERKE"	"NL"	"GAS"	"KVB"	22	100,00	100,00	86,36	"G4"	1654	0,00	77,27
"8716902000001"	"Enduris Netgebied"	"Agathastraat"	"4363BD"	"4363BD"	"AAGTEKERKE"	"NL"	"ELK"	"KVB"	27	92,59	92,59	51,85	"1x35"	2652	74,07	66,67
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Agathastraat"	"4363BD"	"4363BD"	"AAGTEKERKE"	"NL"	"GAS"	"KVB"	23	100,00	100,00	95,65	"G4"	2784	0,00	78,26
"8716902000001"	"Enduris Netgebied"	"Thibautstraat"	"4363BE"	"4363BE"	"AAGTEKERKE"	"NL"	"ELK"	"KVB"	11	90,91	100,00	81,82	"3x25"	3932	90,91	90,91
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Thibautstraat"	"4363BE"	"4363BE"	"AAGTEKERKE"	"NL"	"GAS"	"KVB"	11	100,00	100,00	90,91	"G4"	1747	0,00	90,91
"8716902000001"	"Enduris Netgebied"	"Thibautstraat"	"4363BG"	"4363BG"	"AAGTEKERKE"	"NL"	"ELK"	"KVB"	22	95,45	100,00	77,27	"3x25"	3239	95,45	90,91
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Thibautstraat"	"4363BG"	"4363BG"	"AAGTEKERKE"	"NL"	"GAS"	"KVB"	22	100,00	100,00	100,00	"G4"	1373	0,00	90,91
"8716902000001"	"Enduris Netgebied"	"Bouwluststraat"	"4363BH"	"4363BH"	"AAGTEKERKE"	"NL"	"ELK"	"KVB"	16	93,75	100,00	62,50	"3x25"	3337	81,25	75,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Bouwluststraat"	"4363BH"	"4363BH"	"AAGTEKERKE"	"NL"	"GAS"	"KVB"	16	100,00	100,00	100,00	"G4"	1530	0,00	75,00
"8716902000001"	"Enduris Netgebied"	"Bouwluststraat"	"4363BJ"	"4363BJ"	"AAGTEKERKE"	"NL"	"ELK"	"KVB"	12	100,00	100,00	66,67	"1x35"	2611	66,67	75,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Bouwluststraat"	"4363BJ"	"4363BJ"	"AAGTEKERKE"	"NL"	"GAS"	"KVB"	12	100,00	100,00	100,00	"G4"	1141	0,00	75,00
"8716902000001"	"Enduris Netgebied"	"'t Vievertje"	"4363BK"	"4363BL"	"AAGTEKERKE"	"NL"	"ELK"	"KVB"	32	90,63	100,00	62,50	"1x35"	2211	50,00	78,13
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"'t Vievertje"	"4363BK"	"4363BL"	"AAGTEKERKE"	"NL"	"GAS"	"KVB"	31	100,00	100,00	100,00	"G4"	1312	0,00	77,42
"8716902000001"	"Enduris Netgebied"	"Noordhoek"	"4363BM"	"4363BM"	"AAGTEKERKE"	"NL"	"ELK"	"KVB"	18	83,33	100,00	72,22	"1x35"	5703	100,00	100,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Noordhoek"	"4363BM"	"4363BM"	"AAGTEKERKE"	"NL"	"GAS"	"KVB"	18	100,00	100,00	100,00	"G4"	1498	0,00	100,00
"8716902000001"	"Enduris Netgebied"	"Reigersberg"	"4363BN"	"4363BN"	"AAGTEKERKE"	"NL"	"ELK"	"KVB"	34	100,00	97,06	73,53	"1x35"	4171	73,53	67,65
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Reigersberg"	"4363BN"	"4363BN"	"AAGTEKERKE"	"NL"	"GAS"	"KVB"	32	100,00	100,00	96,88	"G4"	1458	0,00	68,75
"8716902000001"	"Enduris Netgebied"	"Hekweide"	"4363BP"	"4363BP"	"AAGTEKERKE"	"NL"	"ELK"	"KVB"	16	68,75	100,00	56,25	"1x35"	3437	81,25	87,50
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Hekweide"	"4363BP"	"4363BP"	"AAGTEKERKE"	"NL"	"GAS"	"KVB"	16	100,00	100,00	100,00	"G4"	1133	0,00	87,50
"8716902000001"	"Enduris Netgebied"	"Koekoeksweg"	"4363NA"	"4363NB"	"AAGTEKERKE"	"NL"	"ELK"	"KVB"	22	81,82	100,00	77,27	"3x25"	3952	81,82	68,18
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Koekoeksweg"	"4363NA"	"4363NB"	"AAGTEKERKE"	"NL"	"GAS"	"KVB"	18	100,00	100,00	94,44	"G4"	2148	0,00	72,22
"8716902000001"	"Enduris Netgebied"	"Prelaatweg"	"4363NC"	"4363NC"	"AAGTEKERKE"	"NL"	"ELK"	"KVB"	10	90,00	100,00	60,00	"3x25"	2910	90,00	60,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Prelaatweg"	"4363NC"	"4363NC"	"AAGTEKERKE"	"NL"	"GAS"	"KVB"	10	100,00	100,00	100,00	"G4"	1610	0,00	60,00
"8716902000001"	"Enduris Netgebied"	"Prelaatweg"	"4363ND"	"4363ND"	"AAGTEKERKE"	"NL"	"ELK"	"KVB"	17	94,12	100,00	76,47	"3x25"	5800	76,47	52,94
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Prelaatweg"	"4363ND"	"4363ND"	"AAGTEKERKE"	"NL"	"GAS"	"KVB"	15	100,00	100,00	86,67	"G4"	1579	0,00	53,33
"8716902000001"	"Enduris Netgebied"	"Prelaatweg"	"4363NE"	"4363NE"	"AAGTEKERKE"	"NL"	"ELK"	"KVB"	11	100,00	100,00	54,55	"3x25"	5800	72,73	63,64
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Prelaatweg"	"4363NE"	"4363NE"	"AAGTEKERKE"	"NL"	"GAS"	"KVB"	10	100,00	100,00	90,00	"G4"	2270	0,00	70,00
"8716902000001"	"Enduris Netgebied"	"Prelaatweg"	"4363NG"	"4363NH"	"AAGTEKERKE"	"NL"	"ELK"	"KVB"	18	88,89	88,89	61,11	"3x25"	3688	88,89	72,22
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Prelaatweg"	"4363NG"	"4363NH"	"AAGTEKERKE"	"NL"	"GAS"	"KVB"	17	100,00	88,24	94,12	"G4"	1659	0,00	70,59
"8716902000001"	"Enduris Netgebied"	"Prelaatweg"	"4363NJ"	"4363NJ"	"AAGTEKERKE"	"NL"	"ELK"	"KVB"	14	100,00	100,00	64,29	"3x25"	5387	85,71	71,43
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Prelaatweg"	"4363NJ"	"4363NJ"	"AAGTEKERKE"	"NL"	"GAS"	"KVB"	13	100,00	100,00	76,92	"G4"	2349	0,00	76,92
"8716902000001"	"Enduris Netgebied"	"Brouwerijweg"	"4363NK"	"4363NP"	"AAGTEKERKE"	"NL"	"ELK"	"KVB"	27	92,59	96,30	62,96	"3x25"	10221	74,07	62,96
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Brouwerijweg"	"4363NK"	"4363NP"	"AAGTEKERKE"	"NL"	"GAS"	"KVB"	23	100,00	100,00	78,26	"G4"	4021	0,00	56,52
"8716902000001"	"Enduris Netgebied"	"Rapenburgweg"	"4363NR"	"4363RA"	"AAGTEKERKE"	"NL"	"ELK"	"KVB"	18	88,89	100,00	66,67	"3x25"	10396	66,67	50,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Rapenburgweg"	"4363NR"	"4363SG"	"AAGTEKERKE"	"NL"	"GAS"	"KVB"	80	100,00	80,00	91,25	"G4"	2583	0,00	75,00
"8716902000001"	"Enduris Netgebied"	"Pekelingseweg"	"4363RB"	"4363RB"	"AAGTEKERKE"	"NL"	"ELK"	"KVB"	15	93,33	86,67	100,00	"3x25"	3653	73,33	60,00
"8716902000001"	"Enduris Netgebied"	"Kloosterweg"	"4363RC"	"4363SG"	"AAGTEKERKE"	"NL"	"ELK"	"KVB"	77	96,10	88,31	80,52	"3x25"	6529	80,52	77,92
"8716902000001"	"Enduris Netgebied"	"Baaiweg"	"4363SH"	"4364AA"	"AAGTEKERKE"	"NL"	"ELK"	"KVB"	16	81,25	100,00	87,50	"3x25"	3862	75,00	81,25
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Baaiweg"	"4363SH"	"4364AA"	"AAGTEKERKE"	"NL"	"GAS"	"KVB"	15	100,00	86,67	80,00	"G4"	1699	0,00	73,33
"8716902000001"	"Enduris Netgebied"	"Hondegemsweg"	"4364AB"	"4364AB"	"GRIJPSKERKE"	"NL"	"ELK"	"KVB"	15	93,33	100,00	60,00	"3x25"	1949	66,67	60,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Hondegemsweg"	"4364AB"	"4364AB"	"GRIJPSKERKE"	"NL"	"GAS"	"KVB"	12	100,00	100,00	100,00	"G4"	1371	0,00	75,00
"8716902000001"	"Enduris Netgebied"	"Schuitvlotstraat"	"4364AC"	"4364AC"	"GRIJPSKERKE"	"NL"	"ELK"	"KVB"	11	90,91	100,00	81,82	"3x25"	2923	81,82	81,82
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Schuitvlotstraat"	"4364AC"	"4364AC"	"GRIJPSKERKE"	"NL"	"GAS"	"KVB"	11	100,00	100,00	90,91	"G4"	1856	0,00	81,82
"8716902000001"	"Enduris Netgebied"	"Schuitvlotstraat"	"4364AD"	"4364AD"	"GRIJPSKERKE"	"NL"	"ELK"	"KVB"	17	76,47	100,00	76,47	"3x25"	4011	70,59	70,59
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Schuitvlotstraat"	"4364AD"	"4364AD"	"GRIJPSKERKE"	"NL"	"GAS"	"KVB"	15	100,00	100,00	93,33	"G4"	1903	0,00	66,67
"8716902000001"	"Enduris Netgebied"	"Burg Bouwmanstraat"	"4364AE"	"4364AG"	"GRIJPSKERKE"	"NL"	"ELK"	"KVB"	22	100,00	100,00	68,18	"1x35"	2662	72,73	81,82
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Burg Bouwmanstraat"	"4364AE"	"4364AG"	"GRIJPSKERKE"	"NL"	"GAS"	"KVB"	22	100,00	100,00	100,00	"G4"	1222	0,00	81,82
"8716902000001"	"Enduris Netgebied"	"Dr. S.R. Beertastraat"	"4364AH"	"4364AJ"	"GRIJPSKERKE"	"NL"	"ELK"	"KVB"	14	85,71	100,00	57,14	"3x25"	3286	85,71	92,86
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Dr. S.R. Beertastraat"	"4364AH"	"4364AJ"	"GRIJPSKERKE"	"NL"	"GAS"	"KVB"	13	100,00	100,00	100,00	"G4"	1568	0,00	84,62
"8716902000001"	"Enduris Netgebied"	"Nieuwstraat"	"4364AK"	"4364AL"	"GRIJPSKERKE"	"NL"	"ELK"	"KVB"	23	95,65	95,65	52,17	"3x25"	3159	69,57	69,57
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Nieuwstraat"	"4364AK"	"4364AL"	"GRIJPSKERKE"	"NL"	"GAS"	"KVB"	22	100,00	100,00	95,45	"G4"	1523	0,00	63,64
"8716902000001"	"Enduris Netgebied"	"Jacob Catsstraat"	"4364AM"	"4364AN"	"GRIJPSKERKE"	"NL"	"ELK"	"KVB"	33	87,88	96,97	60,61	"3x25"	7090	75,76	60,61
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Jacob Catsstraat"	"4364AM"	"4364AN"	"GRIJPSKERKE"	"NL"	"GAS"	"KVB"	28	100,00	100,00	85,71	"G4"	1752	0,00	71,43
"8716902000001"	"Enduris Netgebied"	"Gasthuisstraat"	"4364AP"	"4364AP"	"GRIJPSKERKE"	"NL"	"ELK"	"KVB"	10	100,00	100,00	90,00	"1x35"	1362	90,00	90,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Gasthuisstraat"	"4364AP"	"4364AP"	"GRIJPSKERKE"	"NL"	"GAS"	"KVB"	10	100,00	100,00	100,00	"G4"	856	0,00	90,00
"8716902000001"	"Enduris Netgebied"	"Mariekerkseweg"	"4364AR"	"4364AS"	"GRIJPSKERKE"	"NL"	"ELK"	"KVB"	19	84,21	100,00	52,63	"3x25"	8169	73,68	73,68
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Mariekerkseweg"	"4364AR"	"4364AS"	"GRIJPSKERKE"	"NL"	"GAS"	"KVB"	17	100,00	100,00	88,24	"G4"	1439	0,00	70,59
"8716902000001"	"Enduris Netgebied"	"Loodholseweg"	"4364AT"	"4364AT"	"GRIJPSKERKE"	"NL"	"ELK"	"KVB"	10	90,00	100,00	70,00	"3x25"	8104	50,00	40,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Loodholseweg"	"4364AT"	"4364AV"	"GRIJPSKERKE"	"NL"	"GAS"	"KVB"	17	100,00	100,00	100,00	"G4"	1405	0,00	47,06
"8716902000001"	"Enduris Netgebied"	"Noordstraat"	"4364AV"	"4364AV"	"GRIJPSKERKE"	"NL"	"ELK"	"KVB"	12	100,00	100,00	75,00	"1x35"	2417	58,33	58,33
"8716902000001"	"Enduris Netgebied"	"Noordstraat"	"4364AW"	"4364AW"	"GRIJPSKERKE"	"NL"	"ELK"	"KVB"	11	90,91	100,00	54,55	"1x35"	1940	100,00	81,82
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Noordstraat"	"4364AW"	"4364AZ"	"GRIJPSKERKE"	"NL"	"GAS"	"KVB"	69	100,00	100,00	100,00	"G4"	1261	0,00	78,26
"8716902000001"	"Enduris Netgebied"	"Oostkapelseweg"	"4364AX"	"4364AZ"	"GRIJPSKERKE"	"NL"	"ELK"	"KVB"	66	96,97	96,97	72,73	"1x35"	2869	78,79	71,21
"8716902000001"	"Enduris Netgebied"	"Reigershoutstraat"	"4364BA"	"4364BA"	"GRIJPSKERKE"	"NL"	"ELK"	"KVB"	19	100,00	100,00	52,63	"1x35"	2871	78,95	78,95
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Reigershoutstraat"	"4364BA"	"4364BA"	"GRIJPSKERKE"	"NL"	"GAS"	"KVB"	19	100,00	100,00	100,00	"G4"	1256	0,00	73,68
"8716902000001"	"Enduris Netgebied"	"Reigershoutstraat"	"4364BB"	"4364BB"	"GRIJPSKERKE"	"NL"	"ELK"	"KVB"	24	91,67	100,00	50,00	"3x25"	2050	75,00	45,83
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Reigershoutstraat"	"4364BB"	"4364BB"	"GRIJPSKERKE"	"NL"	"GAS"	"KVB"	23	100,00	95,65	91,30	"G4"	1398	0,00	43,48
"8716902000001"	"Enduris Netgebied"	"Cornelis Visstraat"	"4364BC"	"4364BC"	"GRIJPSKERKE"	"NL"	"ELK"	"KVB"	21	95,24	100,00	52,38	"3x25"	2712	90,48	85,71
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Cornelis Visstraat"	"4364BC"	"4364BC"	"GRIJPSKERKE"	"NL"	"GAS"	"KVB"	21	100,00	100,00	100,00	"G4"	1092	0,00	85,71
"8716902000001"	"Enduris Netgebied"	"Cornelis Visstraat"	"4364BD"	"4364BE"	"GRIJPSKERKE"	"NL"	"ELK"	"KVB"	16	87,50	100,00	62,50	"1x35"	2907	75,00	75,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Cornelis Visstraat"	"4364BD"	"4364BE"	"GRIJPSKERKE"	"NL"	"GAS"	"KVB"	16	100,00	100,00	100,00	"G4"	1875	0,00	75,00
"8716902000001"	"Enduris Netgebied"	"De Wolfstraat"	"4364BG"	"4364BH"	"GRIJPSKERKE"	"NL"	"ELK"	"KVB"	23	91,30	100,00	78,26	"3x25"	2242	82,61	73,91
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"De Wolfstraat"	"4364BG"	"4364BH"	"GRIJPSKERKE"	"NL"	"GAS"	"KVB"	23	100,00	100,00	86,96	"G4"	1351	0,00	73,91
"8716902000001"	"Enduris Netgebied"	"De Keijzerstraat"	"4364BJ"	"4364BJ"	"GRIJPSKERKE"	"NL"	"ELK"	"KVB"	15	100,00	100,00	66,67	"3x25"	3151	73,33	60,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"De Keijzerstraat"	"4364BJ"	"4364BJ"	"GRIJPSKERKE"	"NL"	"GAS"	"KVB"	14	100,00	100,00	64,29	"G4"	1942	0,00	64,29
"8716902000001"	"Enduris Netgebied"	"De Keijzerstraat"	"4364BK"	"4364BL"	"GRIJPSKERKE"	"NL"	"ELK"	"KVB"	69	18,84	97,10	49,28	"1x35"	2329	91,30	94,20
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"De Keijzerstraat"	"4364BK"	"4364BL"	"GRIJPSKERKE"	"NL"	"GAS"	"KVB"	47	100,00	97,87	97,87	"G4"	628	0,00	95,74
"8716902000001"	"Enduris Netgebied"	"Baentje"	"4364BM"	"4364BM"	"GRIJPSKERKE"	"NL"	"ELK"	"KVB"	15	80,00	86,67	46,67	"1x35"	6962	73,33	73,33
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Baentje"	"4364BM"	"4364BM"	"GRIJPSKERKE"	"NL"	"GAS"	"KVB"	14	100,00	92,86	100,00	"G4"	1237	0,00	78,57
"8716902000001"	"Enduris Netgebied"	"Meulhoek"	"4364BN"	"4364CA"	"GRIJPSKERKE"	"NL"	"ELK"	"KVB"	49	73,47	97,96	51,02	"1x35"	3146	83,67	79,59
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Meulhoek"	"4364BN"	"4364CA"	"GRIJPSKERKE"	"NL"	"GAS"	"KVB"	48	100,00	100,00	97,92	"G4"	1481	0,00	81,25
"8716902000001"	"Enduris Netgebied"	"Nieuw Erve"	"4364CB"	"4364CB"	"GRIJPSKERKE"	"NL"	"ELK"	"KVB"	19	100,00	100,00	68,42	"1x35"	3760	89,47	89,47
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Nieuw Erve"	"4364CB"	"4364CB"	"GRIJPSKERKE"	"NL"	"GAS"	"KVB"	19	100,00	100,00	100,00	"G4"	1150	0,00	89,47
"8716902000001"	"Enduris Netgebied"	"Zandvoortseweg"	"4364RA"	"4364RA"	"GRIJPSKERKE"	"NL"	"ELK"	"KVB"	14	92,86	100,00	42,86	"3x25"	16795	57,14	21,43
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Zandvoortseweg"	"4364RA"	"4364RA"	"GRIJPSKERKE"	"NL"	"GAS"	"KVB"	10	100,00	90,00	60,00	"G4"	2570	0,00	20,00
"8716902000001"	"Enduris Netgebied"	"Steengrachtsweg"	"4364RB"	"4364RB"	"GRIJPSKERKE"	"NL"	"ELK"	"KVB"	14	100,00	100,00	85,71	"3x25"	4591	64,29	42,86
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Steengrachtsweg"	"4364RB"	"4364RD"	"GRIJPSKERKE"	"NL"	"GAS"	"KVB"	20	100,00	100,00	80,00	"G4"	1608	0,00	55,00
"8716902000001"	"Enduris Netgebied"	"Molembaixweg"	"4364RC"	"4364RD"	"GRIJPSKERKE"	"NL"	"ELK"	"KVB"	13	92,31	92,31	76,92	"3x25"	3891	61,54	53,85
"8716902000001"	"Enduris Netgebied"	"Pioniersweg"	"4364RE"	"4364SL"	"GRIJPSKERKE"	"NL"	"ELK"	"KVB"	47	80,85	100,00	85,11	"3x25"	13704	80,85	72,34
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Pioniersweg"	"4364RE"	"4364SL"	"GRIJPSKERKE"	"NL"	"GAS"	"KVB"	37	100,00	100,00	78,38	"G4"	3013	0,00	64,86
"8716902000001"	"Enduris Netgebied"	"Vrijheidsweg"	"4364SM"	"4364TB"	"GRIJPSKERKE"	"NL"	"ELK"	"KVB"	37	83,78	94,59	83,78	"3x25"	5975	70,27	51,35
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Stenen Kruisweg"	"4364TA"	"4364TB"	"GRIJPSKERKE"	"NL"	"GAS"	"KVB"	23	100,00	95,65	91,30	"G4"	2137	0,00	65,22
"8716902000001"	"Enduris Netgebied"	"Middelburgseweg"	"4364TC"	"4364TC"	"GRIJPSKERKE"	"NL"	"ELK"	"KVB"	28	85,71	92,86	71,43	"3x25"	9717	75,00	64,29
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Middelburgseweg"	"4364TC"	"4364TC"	"GRIJPSKERKE"	"NL"	"GAS"	"KVB"	21	100,00	100,00	100,00	"G4"	1569	0,00	76,19
"8716902000001"	"Enduris Netgebied"	"Ravesteinweg"	"4364TD"	"4365AA"	"GRIJPSKERKE"	"NL"	"ELK"	"KVB"	24	91,67	100,00	66,67	"3x25"	6187	75,00	54,17
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Ravesteinweg"	"4364TD"	"4365AA"	"GRIJPSKERKE"	"NL"	"GAS"	"KVB"	21	100,00	95,24	71,43	"G4"	2414	0,00	47,62
"8716902000001"	"Enduris Netgebied"	"Valkenburgstraat"	"4365AB"	"4365AB"	"MELISKERKE"	"NL"	"ELK"	"KVB"	15	100,00	93,33	53,33	"3x25"	3958	86,67	80,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Valkenburgstraat"	"4365AB"	"4365AB"	"MELISKERKE"	"NL"	"GAS"	"KVB"	15	100,00	93,33	93,33	"G4"	2198	0,00	80,00
"8716902000001"	"Enduris Netgebied"	"Valkenburgstraat"	"4365AC"	"4365AC"	"MELISKERKE"	"NL"	"ELK"	"KVB"	11	72,73	100,00	63,64	"3x25"	4369	81,82	81,82
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Valkenburgstraat"	"4365AC"	"4365AC"	"MELISKERKE"	"NL"	"GAS"	"KVB"	10	100,00	100,00	90,00	"G4"	2140	0,00	80,00
"8716902000001"	"Enduris Netgebied"	"Torenstraat"	"4365AD"	"4365AD"	"MELISKERKE"	"NL"	"ELK"	"KVB"	16	87,50	100,00	68,75	"3x25"	11327	87,50	81,25
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Torenstraat"	"4365AD"	"4365AD"	"MELISKERKE"	"NL"	"GAS"	"KVB"	14	100,00	92,86	85,71	"G4"	1731	0,00	71,43
"8716902000001"	"Enduris Netgebied"	"Torenstraat"	"4365AE"	"4365AE"	"MELISKERKE"	"NL"	"ELK"	"KVB"	10	90,00	100,00	80,00	"3x25"	11011	90,00	80,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Torenstraat"	"4365AE"	"4365AH"	"MELISKERKE"	"NL"	"GAS"	"KVB"	29	100,00	96,55	86,21	"G4"	1834	0,00	72,41
"8716902000001"	"Enduris Netgebied"	"Burg Adelaarstraat"	"4365AG"	"4365AH"	"MELISKERKE"	"NL"	"ELK"	"KVB"	20	90,00	100,00	60,00	"1x35"	4494	90,00	70,00
