NETBEHEERDER	NETGEBIED	STRAATNAAM	POSTCODE_VAN	POSTCODE_TOT	WOONPLAATS	LANDCODE	PRODUCTSOORT	VERBRUIKSSEGMENT	AANSLUITINGEN_AANTAL	LEVERINGSRICHTING_PERC	FYSIEKE_STATUS_PERC	SOORT_AANSLUITING_PERC	SOORT_AANSLUITING	SJV_GEMIDDELD	SJV_LAAG_TARIEF_PERC	SLIMME_METER_PERC
"8716902000001"	"Enduris Netgebied"	"Havenpark"	"4301CE"	"4301CJ"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	44	95,45	97,73	68,18	"3x25"	6846	50,00	0,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Havenpark"	"4301CE"	"4301CJ"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	42	100,00	97,62	80,95	"G4"	2512	0,00	0,00
"8716902000001"	"Enduris Netgebied"	"Oude Haven"	"4301CK"	"4301CK"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	12	91,67	100,00	75,00	"3x25"	3329	58,33	0,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Oude Haven"	"4301CK"	"4301CK"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	12	100,00	100,00	66,67	"G4"	2307	0,00	0,00
"8716902000001"	"Enduris Netgebied"	"Oude Haven"	"4301CL"	"4301CL"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	14	100,00	100,00	85,71	"3x25"	3980	28,57	0,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Oude Haven"	"4301CL"	"4301CL"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	13	100,00	100,00	76,92	"G4"	2646	0,00	0,00
"8716902000001"	"Enduris Netgebied"	"Sint Domusstraat"	"4301CM"	"4301CM"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	18	94,44	94,44	72,22	"3x25"	5031	50,00	0,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Sint Domusstraat"	"4301CM"	"4301CM"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	16	100,00	100,00	87,50	"G4"	2460	0,00	0,00
"8716902000001"	"Enduris Netgebied"	"Sint Domusstraat"	"4301CN"	"4301CN"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	10	100,00	100,00	70,00	"1x35"	1735	30,00	0,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Sint Domusstraat"	"4301CN"	"4301CP"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	28	100,00	100,00	92,86	"G4"	1580	0,00	0,00
"8716902000001"	"Enduris Netgebied"	"Sint Domusstraat"	"4301CP"	"4301CP"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	20	100,00	100,00	65,00	"3x25"	2709	60,00	0,00
"8716902000001"	"Enduris Netgebied"	"Sint Domusstraat"	"4301CR"	"4301CR"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	13	100,00	100,00	46,15	"1x35"	4405	30,77	0,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Sint Domusstraat"	"4301CR"	"4301CR"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	12	100,00	91,67	91,67	"G4"	2325	0,00	0,00
"8716902000001"	"Enduris Netgebied"	"Sint Domusstraat"	"4301CS"	"4301CS"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	23	100,00	95,65	69,57	"3x25"	2529	47,83	0,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Sint Domusstraat"	"4301CS"	"4301CS"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	19	100,00	89,47	84,21	"G4"	1573	0,00	0,00
"8716902000001"	"Enduris Netgebied"	"Nieuwe Bogerdstraat"	"4301CV"	"4301CV"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	16	93,75	100,00	68,75	"3x25"	2935	43,75	0,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Nieuwe Bogerdstraat"	"4301CV"	"4301CV"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	14	100,00	100,00	85,71	"G4"	1790	0,00	0,00
"8716902000001"	"Enduris Netgebied"	"Nieuwe Bogerdstraat"	"4301CW"	"4301CW"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	13	100,00	100,00	76,92	"3x25"	3088	53,85	0,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Nieuwe Bogerdstraat"	"4301CW"	"4301CW"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	13	100,00	100,00	100,00	"G4"	1662	0,00	0,00
"8716902000001"	"Enduris Netgebied"	"Nieuwe Bogerdstraat"	"4301CX"	"4301CX"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	11	100,00	100,00	54,55	"3x25"	3973	54,55	0,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Nieuwe Bogerdstraat"	"4301CX"	"4301CZ"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	23	100,00	100,00	86,96	"G4"	1688	0,00	0,00
"8716902000001"	"Enduris Netgebied"	"Nieuwe Bogerdstraat"	"4301CZ"	"4301CZ"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	16	93,75	100,00	68,75	"3x25"	2852	75,00	0,00
"8716902000001"	"Enduris Netgebied"	"Venkelstraat"	"4301DA"	"4301DA"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	19	100,00	100,00	73,68	"1x35"	1905	21,05	0,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Venkelstraat"	"4301DA"	"4301DA"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	16	100,00	100,00	100,00	"G4"	1193	0,00	0,00
"8716902000001"	"Enduris Netgebied"	"Venkelstraat"	"4301DB"	"4301DB"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	23	100,00	91,30	60,87	"3x25"	2164	47,83	0,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Venkelstraat"	"4301DB"	"4301DB"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	19	100,00	100,00	100,00	"G4"	1344	0,00	0,00
"8716902000001"	"Enduris Netgebied"	"Molenstraat"	"4301DC"	"4301DD"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	26	84,62	96,15	73,08	"1x35"	2170	65,38	0,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Molenstraat"	"4301DC"	"4301DD"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	24	100,00	100,00	100,00	"G4"	1044	0,00	0,00
"8716902000001"	"Enduris Netgebied"	"Lange Groendal"	"4301DE"	"4301DE"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	13	100,00	100,00	92,31	"1x35"	1734	61,54	0,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Lange Groendal"	"4301DE"	"4301DE"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	11	100,00	100,00	100,00	"G4"	1053	0,00	0,00
"8716902000001"	"Enduris Netgebied"	"Lange Groendal"	"4301DG"	"4301DG"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	11	100,00	100,00	100,00	"1x35"	1507	81,82	0,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Lange Groendal"	"4301DG"	"4301DG"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	11	100,00	100,00	100,00	"G4"	926	0,00	0,00
"8716902000001"	"Enduris Netgebied"	"Kapellestraat"	"4301DH"	"4301DH"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	10	100,00	100,00	50,00	"1x35"	2795	50,00	0,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Kapellestraat"	"4301DH"	"4301DH"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	10	100,00	100,00	100,00	"G4"	1078	0,00	0,00
"8716902000001"	"Enduris Netgebied"	"Nieuwe Haven"	"4301DJ"	"4301DJ"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	24	100,00	100,00	66,67	"3x25"	6532	54,17	0,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Nieuwe Haven"	"4301DJ"	"4301DJ"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	24	100,00	100,00	79,17	"G4"	2452	0,00	0,00
"8716902000001"	"Enduris Netgebied"	"Nieuwe Haven"	"4301DK"	"4301DK"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	24	100,00	100,00	58,33	"3x25"	5760	37,50	0,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Nieuwe Haven"	"4301DK"	"4301DK"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	22	100,00	100,00	95,45	"G4"	1638	0,00	0,00
"8716902000001"	"Enduris Netgebied"	"Nieuwe Haven"	"4301DL"	"4301DL"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	23	100,00	95,65	69,57	"3x25"	7540	52,17	0,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Nieuwe Haven"	"4301DL"	"4301DL"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	23	100,00	95,65	91,30	"G4"	1712	0,00	0,00
"8716902000001"	"Enduris Netgebied"	"Nieuwe Haven"	"4301DM"	"4301EB"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	23	100,00	100,00	65,22	"3x25"	5917	52,17	0,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Nieuwe Haven"	"4301DM"	"4301EB"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	21	100,00	100,00	85,71	"G4"	2359	0,00	0,00
"8716902000001"	"Enduris Netgebied"	"Nobelpoort"	"4301EC"	"4301ED"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	20	95,00	100,00	85,00	"3x25"	2602	45,00	0,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Meelstraat"	"4301EC"	"4301ED"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	22	100,00	95,45	77,27	"G4"	2227	0,00	0,00
"8716902000001"	"Enduris Netgebied"	"Kerkplein"	"4301EE"	"4301EK"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	31	96,77	93,55	58,06	"3x25"	2335	32,26	0,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Kerkplein"	"4301EE"	"4301EK"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	25	100,00	100,00	92,00	"G4"	1578	0,00	0,00
"8716902000001"	"Enduris Netgebied"	"Kinderstraat"	"4301EL"	"4301EL"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	11	100,00	100,00	72,73	"1x35"	1578	18,18	0,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Kinderstraat"	"4301EL"	"4301EP"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	29	100,00	100,00	96,55	"G4"	1672	0,00	0,00
"8716902000001"	"Enduris Netgebied"	"Lombardstraat"	"4301EM"	"4301EP"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	24	100,00	100,00	70,83	"1x35"	2959	37,50	0,00
"8716902000001"	"Enduris Netgebied"	"Varremarkt"	"4301ER"	"4301ER"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	19	100,00	100,00	73,68	"3x25"	5323	42,11	0,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Varremarkt"	"4301ER"	"4301ER"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	19	100,00	100,00	94,74	"G4"	1896	0,00	0,00
"8716902000001"	"Enduris Netgebied"	"Lammermarkt"	"4301ES"	"4301ES"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	11	100,00	100,00	63,64	"3x25"	2835	27,27	0,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Lammermarkt"	"4301ES"	"4301ET"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	27	100,00	100,00	92,59	"G4"	1451	0,00	0,00
"8716902000001"	"Enduris Netgebied"	"Lammermarkt"	"4301ET"	"4301ET"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	19	100,00	100,00	52,63	"3x25"	3664	26,32	0,00
"8716902000001"	"Enduris Netgebied"	"Sint Lievenstraat"	"4301EV"	"4301EV"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	27	100,00	100,00	51,85	"1x35"	2076	51,85	0,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Sint Lievenstraat"	"4301EV"	"4301EV"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	27	100,00	100,00	100,00	"G4"	1115	0,00	0,00
