NETBEHEERDER	NETGEBIED	STRAATNAAM	POSTCODE_VAN	POSTCODE_TOT	WOONPLAATS	LANDCODE	PRODUCTSOORT	VERBRUIKSSEGMENT	AANSLUITINGEN_AANTAL	LEVERINGSRICHTING_PERC	FYSIEKE_STATUS_PERC	SOORT_AANSLUITING_PERC	SOORT_AANSLUITING	SJV_GEMIDDELD	SJV_LAAG_TARIEF_PERC	SLIMME_METER_PERC
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Wevershoek"	"4301BN"	"4301BN"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	11	100,00	100,00	100,00	"G4"	1295	0,00	18,18
"8716902000001"	"Enduris Netgebied"	"Raamstraat"	"4301BP"	"4301BP"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	12	100,00	83,33	83,33	"3x25"	9410	41,67	16,67
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Raamstraat"	"4301BP"	"4301BP"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	11	100,00	90,91	81,82	"G4"	2179	0,00	9,09
"8716902000001"	"Enduris Netgebied"	"Regenboogstraat"	"4301BR"	"4301BS"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	22	95,45	100,00	54,55	"3x25"	3277	27,27	13,64
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Regenboogstraat"	"4301BR"	"4301BS"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	22	100,00	100,00	95,45	"G4"	1718	0,00	13,64
"8716902000001"	"Enduris Netgebied"	"Regenboogstraat"	"4301BT"	"4301BT"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	16	93,75	100,00	62,50	"1x35"	2614	62,50	31,25
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Regenboogstraat"	"4301BT"	"4301BT"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	16	100,00	100,00	93,75	"G4"	1348	0,00	31,25
"8716902000001"	"Enduris Netgebied"	"Regenboogstraat"	"4301BV"	"4301BV"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	33	96,97	66,67	81,82	"1x35"	1323	24,24	15,15
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Regenboogstraat"	"4301BV"	"4301BV"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	31	100,00	67,74	96,77	"G4"	987	0,00	16,13
"8716902000001"	"Enduris Netgebied"	"Weststraat"	"4301BW"	"4301BW"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	18	94,44	100,00	66,67	"3x25"	3574	44,44	22,22
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Weststraat"	"4301BW"	"4301BW"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	18	100,00	100,00	83,33	"G4"	1609	0,00	22,22
"8716902000001"	"Enduris Netgebied"	"Weststraat"	"4301BX"	"4301BX"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	21	95,24	100,00	57,14	"3x25"	2749	71,43	38,10
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Weststraat"	"4301BX"	"4301BX"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	20	100,00	100,00	100,00	"G4"	1355	0,00	35,00
"8716902000001"	"Enduris Netgebied"	"Kerkhof"	"4301BZ"	"4301CA"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	25	96,00	92,00	40,00	"3x25"	24286	64,00	28,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Kerkhof"	"4301BZ"	"4301CA"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	22	100,00	95,45	50,00	"G4"	3869	0,00	31,82
"8716902000001"	"Enduris Netgebied"	"Havenplein"	"4301CB"	"4301CB"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	15	100,00	86,67	60,00	"3x25"	16394	73,33	0,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Havenplein"	"4301CB"	"4301CB"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	12	100,00	100,00	41,67	"G4"	4662	0,00	0,00
"8716902000001"	"Enduris Netgebied"	"Visstraat"	"4301CC"	"4301CC"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	15	100,00	100,00	73,33	"3x25"	8761	80,00	40,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Visstraat"	"4301CC"	"4301CC"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	15	100,00	100,00	80,00	"G4"	2150	0,00	33,33
"8716902000001"	"Enduris Netgebied"	"Havenpark"	"4301CD"	"4301CD"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	17	100,00	94,12	64,71	"3x25"	9229	64,71	35,29
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Havenpark"	"4301CD"	"4301CD"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	15	100,00	93,33	53,33	"G4"	3710	0,00	20,00
"8716902000001"	"Enduris Netgebied"	"Havenpark"	"4301CE"	"4301CJ"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	45	95,56	97,78	66,67	"3x25"	6837	51,11	31,11
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Havenpark"	"4301CE"	"4301CJ"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	42	100,00	97,62	80,95	"G4"	2527	0,00	23,81
"8716902000001"	"Enduris Netgebied"	"Oude Haven"	"4301CK"	"4301CK"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	12	91,67	100,00	75,00	"3x25"	3147	58,33	41,67
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Oude Haven"	"4301CK"	"4301CK"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	12	100,00	100,00	66,67	"G4"	2572	0,00	33,33
"8716902000001"	"Enduris Netgebied"	"Oude Haven"	"4301CL"	"4301CL"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	14	100,00	100,00	85,71	"3x25"	3490	28,57	14,29
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Oude Haven"	"4301CL"	"4301CL"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	13	100,00	100,00	76,92	"G4"	2764	0,00	7,69
"8716902000001"	"Enduris Netgebied"	"Sint Domusstraat"	"4301CM"	"4301CM"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	18	94,44	94,44	72,22	"3x25"	5072	55,56	27,78
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Sint Domusstraat"	"4301CM"	"4301CM"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	16	100,00	100,00	87,50	"G4"	2458	0,00	25,00
"8716902000001"	"Enduris Netgebied"	"Sint Domusstraat"	"4301CN"	"4301CN"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	10	100,00	100,00	70,00	"1x35"	1745	40,00	20,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Sint Domusstraat"	"4301CN"	"4301CP"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	28	100,00	100,00	92,86	"G4"	1668	0,00	17,86
"8716902000001"	"Enduris Netgebied"	"Sint Domusstraat"	"4301CP"	"4301CP"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	20	100,00	100,00	65,00	"3x25"	2843	60,00	15,00
"8716902000001"	"Enduris Netgebied"	"Sint Domusstraat"	"4301CR"	"4301CR"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	13	100,00	100,00	46,15	"1x35"	3504	30,77	15,38
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Sint Domusstraat"	"4301CR"	"4301CR"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	12	100,00	83,33	91,67	"G4"	1816	0,00	0,00
"8716902000001"	"Enduris Netgebied"	"Sint Domusstraat"	"4301CS"	"4301CS"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	23	100,00	95,65	69,57	"3x25"	2487	47,83	13,04
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Sint Domusstraat"	"4301CS"	"4301CS"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	19	100,00	89,47	84,21	"G4"	1542	0,00	10,53
"8716902000001"	"Enduris Netgebied"	"Nieuwe Bogerdstraat"	"4301CV"	"4301CV"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	16	93,75	100,00	68,75	"3x25"	2943	50,00	18,75
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Nieuwe Bogerdstraat"	"4301CV"	"4301CV"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	14	100,00	100,00	85,71	"G4"	1799	0,00	21,43
"8716902000001"	"Enduris Netgebied"	"Nieuwe Bogerdstraat"	"4301CW"	"4301CW"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	13	100,00	100,00	76,92	"3x25"	2912	53,85	15,38
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Nieuwe Bogerdstraat"	"4301CW"	"4301CW"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	13	100,00	100,00	100,00	"G4"	1658	0,00	15,38
"8716902000001"	"Enduris Netgebied"	"Nieuwe Bogerdstraat"	"4301CX"	"4301CX"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	10	100,00	100,00	50,00	"3x25"	4372	60,00	30,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Nieuwe Bogerdstraat"	"4301CX"	"4301CZ"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	23	100,00	100,00	91,30	"G4"	1675	0,00	26,09
"8716902000001"	"Enduris Netgebied"	"Nieuwe Bogerdstraat"	"4301CZ"	"4301CZ"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	17	88,24	94,12	70,59	"3x25"	2618	70,59	17,65
"8716902000001"	"Enduris Netgebied"	"Venkelstraat"	"4301DA"	"4301DA"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	19	100,00	100,00	73,68	"1x35"	1842	21,05	5,26
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Venkelstraat"	"4301DA"	"4301DA"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	16	100,00	100,00	100,00	"G4"	1200	0,00	6,25
"8716902000001"	"Enduris Netgebied"	"Venkelstraat"	"4301DB"	"4301DB"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	23	100,00	91,30	60,87	"3x25"	2159	47,83	8,70
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Venkelstraat"	"4301DB"	"4301DB"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	19	100,00	100,00	100,00	"G4"	1366	0,00	10,53
"8716902000001"	"Enduris Netgebied"	"Molenstraat"	"4301DC"	"4301DD"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	26	84,62	96,15	73,08	"1x35"	2037	65,38	46,15
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Molenstraat"	"4301DC"	"4301DD"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	24	100,00	100,00	100,00	"G4"	1050	0,00	50,00
"8716902000001"	"Enduris Netgebied"	"Lange Groendal"	"4301DE"	"4301DE"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	13	100,00	100,00	92,31	"1x35"	1638	61,54	61,54
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Lange Groendal"	"4301DE"	"4301DE"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	11	100,00	100,00	100,00	"G4"	1006	0,00	72,73
"8716902000001"	"Enduris Netgebied"	"Lange Groendal"	"4301DG"	"4301DG"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	11	100,00	100,00	100,00	"1x35"	1268	81,82	63,64
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Lange Groendal"	"4301DG"	"4301DG"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	11	100,00	100,00	100,00	"G4"	860	0,00	63,64
"8716902000001"	"Enduris Netgebied"	"Kapellestraat"	"4301DH"	"4301DH"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	10	100,00	100,00	50,00	"1x35"	2653	50,00	10,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Kapellestraat"	"4301DH"	"4301DH"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	10	100,00	100,00	100,00	"G4"	1080	0,00	10,00
"8716902000001"	"Enduris Netgebied"	"Nieuwe Haven"	"4301DJ"	"4301DJ"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	24	100,00	100,00	66,67	"3x25"	6373	54,17	20,83
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Nieuwe Haven"	"4301DJ"	"4301DJ"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	24	100,00	100,00	79,17	"G4"	2434	0,00	20,83
"8716902000001"	"Enduris Netgebied"	"Nieuwe Haven"	"4301DK"	"4301DK"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	24	100,00	100,00	58,33	"3x25"	5903	37,50	16,67
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Nieuwe Haven"	"4301DK"	"4301DK"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	22	100,00	100,00	95,45	"G4"	1646	0,00	13,64
"8716902000001"	"Enduris Netgebied"	"Nieuwe Haven"	"4301DL"	"4301DL"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	23	100,00	95,65	69,57	"3x25"	7793	52,17	17,39
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Nieuwe Haven"	"4301DL"	"4301DL"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	23	100,00	95,65	91,30	"G4"	1885	0,00	8,70
"8716902000001"	"Enduris Netgebied"	"Nieuwe Haven"	"4301DM"	"4301EB"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	24	100,00	100,00	66,67	"3x25"	6507	54,17	25,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Nieuwe Haven"	"4301DM"	"4301EB"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	22	100,00	95,45	86,36	"G4"	1991	0,00	22,73
"8716902000001"	"Enduris Netgebied"	"Meelstraat"	"4301EC"	"4301ED"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	19	94,74	100,00	84,21	"3x25"	2448	42,11	10,53
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Meelstraat"	"4301EC"	"4301ED"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	22	100,00	95,45	77,27	"G4"	2331	0,00	9,09
"8716902000001"	"Enduris Netgebied"	"Kerkplein"	"4301EE"	"4301EK"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	31	93,55	93,55	58,06	"3x25"	2362	38,71	25,81
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Kerkplein"	"4301EE"	"4301EK"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	25	100,00	100,00	92,00	"G4"	1631	0,00	20,00
"8716902000001"	"Enduris Netgebied"	"Kinderstraat"	"4301EL"	"4301EL"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	11	100,00	100,00	63,64	"1x35"	1331	27,27	27,27
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Kinderstraat"	"4301EL"	"4301EP"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	29	100,00	100,00	96,55	"G4"	1659	0,00	27,59
"8716902000001"	"Enduris Netgebied"	"Lombardstraat"	"4301EM"	"4301EP"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	24	100,00	100,00	70,83	"1x35"	3141	41,67	25,00
"8716902000001"	"Enduris Netgebied"	"Varremarkt"	"4301ER"	"4301ER"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	19	100,00	100,00	73,68	"3x25"	5049	42,11	10,53
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Varremarkt"	"4301ER"	"4301ER"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	19	100,00	100,00	94,74	"G4"	2006	0,00	10,53
"8716902000001"	"Enduris Netgebied"	"Lammermarkt"	"4301ES"	"4301ES"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	11	100,00	100,00	63,64	"3x25"	2721	27,27	9,09
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Lammermarkt"	"4301ES"	"4301ET"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	27	100,00	100,00	92,59	"G4"	1398	0,00	7,41
"8716902000001"	"Enduris Netgebied"	"Lammermarkt"	"4301ET"	"4301ET"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	19	100,00	100,00	52,63	"3x25"	3306	26,32	10,53
"8716902000001"	"Enduris Netgebied"	"Sint Lievenstraat"	"4301EV"	"4301EV"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	27	96,30	100,00	51,85	"1x35"	1977	51,85	18,52
